,frame,t,trajectory,x,y
4803,7168,32.256,1484,4.67370512012,11.2269328551
4804,7170,32.265,1485,4.68761938728,11.1668078843
4805,7172,32.274,1486,4.50236620442,11.1020471119
4806,7173,32.2785,1486,4.56134806531,11.2847111273
4807,7178,32.301,1487,4.42862928874,11.2709158717
4808,7179,32.3055,1487,4.64101930452,11.2279376989
4809,7181,32.3145,1488,4.66049541798,11.1937572068
4810,7185,32.3325,1489,4.65612819197,11.1851797993
4811,7188,32.346,1490,4.62643397277,11.2119594004
4812,7193,32.3685,1491,4.51133311185,11.3093922808
4813,7194,32.373,1491,4.66593881439,11.2546957512
4814,7195,32.3775,1491,4.61103713261,11.2834769163
4815,7196,32.382,1491,4.58687361962,11.2609754285
4816,7197,32.3865,1491,4.68393690706,11.2173768382
4817,7198,32.391,1491,4.55513025548,11.2509412616
4818,7199,32.3955,1491,4.66153183067,11.2312273176
4819,7200,32.4,1491,4.60098532356,11.2540779425
4820,7202,32.409,1492,4.61693390784,11.2129708932
4821,7203,32.4135,1492,4.60980850946,11.1500860914
4822,7204,32.418,1492,4.59311739263,11.2248955157
4823,7202,32.409,1493,4.90917810387,9.87827833133
4824,7208,32.436,1494,4.63764923098,11.197844475
4825,7209,32.4405,1494,4.71889524353,11.2226501023
4826,7211,32.4495,1495,4.61946024053,11.1706922527
4827,7212,32.454,1495,4.61149900855,11.1849129981
4828,7213,32.4585,1495,4.69370204884,11.2047163544
4829,7214,32.463,1495,4.66149868513,11.1821902579
4830,7218,32.481,1496,4.59902194216,11.1864025065
4831,7219,32.4855,1496,4.68132022537,11.2032977375
4832,7220,32.49,1496,4.59856028366,11.1723246833
4833,7221,32.4945,1496,4.56319225119,11.1570253455
4834,7222,32.499,1496,4.61563491899,11.2162314815
4835,7223,32.5035,1496,4.60618933214,11.2619975661
4836,7224,32.508,1496,4.59335074619,11.2525014133
4837,7225,32.5125,1496,4.66027204678,11.2477015225
4838,7227,32.5215,1497,4.66358027991,11.2431951186
4839,7228,32.526,1497,4.5862767629,11.18936962
4840,7230,32.535,1498,4.6013003804,11.1674003122
4841,7231,32.5395,1498,4.58755746447,11.2377236141
4842,7232,32.544,1498,4.5853280354,11.2165012899
4843,7234,32.553,1499,4.47775305886,11.2117577763
4844,7235,32.5575,1499,4.66706714787,11.2118984864
4845,7236,32.562,1499,4.61588514732,11.2040836862
4846,7237,32.5665,1499,4.59488280319,11.2305323624
4847,7238,32.571,1499,4.62287886866,11.2041342909
4848,7239,32.5755,1499,4.60724945075,11.2071520667
4849,7240,32.58,1499,4.61864058672,11.3000566472
4850,7241,32.5845,1499,4.68973913335,11.1531644463
4851,7246,32.607,1500,4.07629206625,1.02289728264
4852,7249,32.6205,1501,4.67889185183,11.308295124
4853,7252,32.634,1502,4.60274527751,11.3134673376
4854,7253,32.6385,1502,4.60134503221,11.2217567667
4855,7254,32.643,1502,4.59200869925,11.2451647024
4856,7255,32.6475,1502,4.53001449562,11.2748547892
4857,7256,32.652,1502,4.80104907259,11.3068206113
4858,7257,32.6565,1502,4.62179337095,11.2273222915
4859,7258,32.661,1502,4.66018581385,11.2999213822
4860,7259,32.6655,1502,4.48845873901,11.2826825757
4861,7260,32.67,1502,4.64961076864,11.3439247149
4862,7261,32.6745,1502,4.59748863025,11.2526229752
4863,7262,32.679,1502,4.62222459745,11.367681149
4864,7263,32.6835,1502,4.58143078679,11.3145065222
4865,7264,32.688,1502,4.66356046071,11.2951423918
4866,7265,32.6925,1502,4.65801263599,11.2726236792
4867,7265,32.6925,1503,5.14906000097,9.96266654266
4868,7267,32.7015,1504,4.62180282217,11.2986651691
4869,7269,32.7105,1505,7.19707735825,8.81750218418
4870,7270,32.715,1506,4.66259853437,11.2940243356
4871,7271,32.7195,1506,4.65400893308,11.2790334822
4872,7272,32.724,1506,4.63757197426,11.2370134947
4873,7273,32.7285,1506,4.62671741468,11.2873428805
4874,7274,32.733,1506,4.58866092788,11.2184732636
4875,7275,32.7375,1506,4.60066974165,11.3226216559
4876,7276,32.742,1506,4.53797968095,11.2458895195
4877,7277,32.7465,1506,4.56718838829,11.2605195522
4878,7278,32.751,1506,4.67422116885,11.2585986442
4879,7279,32.7555,1506,4.55150380467,11.2256071564
4880,7280,32.76,1506,4.61015027161,11.2341877696
4881,7281,32.7645,1506,4.66436425056,11.1373280885
4882,7282,32.769,1506,4.50856844054,11.2325542751
4883,7283,32.7735,1506,4.62353237896,11.251468453
4884,7284,32.778,1506,4.53172751817,11.1948812951
4885,7285,32.7825,1506,4.64957529697,11.2997151547
4886,7286,32.787,1506,4.58976734997,11.2170214559
4887,7287,32.7915,1506,4.64910287308,11.1916688751
4888,7288,32.796,1506,4.59274576657,11.1579220663
4889,7289,32.8005,1506,4.58704824671,11.1308139917
4890,7290,32.805,1506,4.53158647235,11.1245107704
4891,7291,32.8095,1506,4.66727774979,11.1529516281
4892,7272,32.724,1507,4.94464447264,10.1963720327
4893,7293,32.8185,1508,4.46197769756,11.1899803607
4894,7294,32.823,1508,4.60062763239,11.1923670269
4895,7295,32.8275,1508,4.57703556348,11.1861809746
4896,7296,32.832,1508,4.54267813501,11.1116726974
4897,7297,32.8365,1508,4.57552460051,11.1894850624
4898,7298,32.841,1508,4.53693810314,11.1275362055
4899,7299,32.8455,1508,4.54614387218,11.1800074316
4900,7300,32.85,1508,4.52194842163,11.2118492297
4901,7301,32.8545,1508,4.45644783808,11.1870799639
4902,7302,32.859,1508,4.60631869772,11.239893959
4903,7306,32.877,1509,4.56241374705,11.1604991693
4904,7308,32.886,1510,4.64808054219,11.1414329306
4905,7309,32.8905,1510,4.5780325731,11.1338641028
4906,7310,32.895,1510,4.54737929813,11.1590010529
4907,7311,32.8995,1510,4.59436127813,11.2204832808
4908,7312,32.904,1510,4.57571662333,11.2356342778
4909,7313,32.9085,1510,4.52122310791,11.2154864794
4910,7314,32.913,1510,4.54869368199,11.285816691
4911,7316,32.922,1511,4.63017889244,11.2314156527
4912,7317,32.9265,1511,4.50984298345,11.1965127847
4913,7318,32.931,1511,4.62579582713,11.2490588068
4914,7318,32.931,1512,5.77348354482,7.63836666075
4915,7319,32.9355,1512,5.59655607462,7.55226709891
4916,7329,32.9805,1513,4.62583470834,11.1907621518
4917,7332,32.994,1514,4.59561404571,11.2014970997
4918,7337,33.0165,1515,4.57762338048,11.2931607327
4919,7338,33.021,1515,4.53248494317,11.3125462209
4920,7342,33.039,1516,4.55938337545,11.2125468159
4921,7343,33.0435,1516,4.60571978882,11.2882625916
4922,7345,33.0525,1517,4.4965884976,11.2901250587
4923,7347,33.0615,1518,4.52018835843,11.2986120171
4924,7350,33.075,1519,4.58674876709,11.3172076576
4925,7353,33.0885,1520,4.69452643549,11.297275297
4926,7356,33.102,1521,4.60032154852,11.2564495516
4927,7363,33.1335,1522,4.72811930999,11.2538758924
4928,7367,33.1515,1523,4.61968732528,11.4411336489
4929,7373,33.1785,1524,4.65151595852,11.4654948266
4930,7374,33.183,1524,4.5851290054,11.2945586521
4931,7375,33.1875,1524,4.64125020875,11.4082302324
4932,7386,33.237,1525,4.6115929855,11.3113189664
4933,7388,33.246,1526,4.64681581186,11.2333278622
4934,7389,33.2505,1526,4.65388514561,11.2822626253
4935,7394,33.273,1527,4.67130177367,11.2786921167
4936,7395,33.2775,1527,4.63915142877,11.2812744835
4937,7399,33.2955,1528,4.6149163249,11.2759479158
4938,7400,33.3,1528,4.63368261178,11.2537935432
4939,7408,33.336,1529,4.61209421559,11.2834693344
4940,7409,33.3405,1530,6.86904652639,8.6740700395
4941,7412,33.354,1531,4.63743792302,11.3128046138
4942,7412,33.354,1532,6.89507663352,8.61920431137
4943,7413,33.3585,1532,6.91459556787,8.6338974263
4944,7414,33.363,1532,6.89488546057,8.66301556554
4945,7420,33.39,1533,3.50564806573,11.0424908562
4946,7421,33.3945,1534,4.59743519371,11.3223043615
4947,7425,33.4125,1535,4.65727545174,11.3997166847
4948,7426,33.417,1535,4.72472656706,11.4833691363
4949,7428,33.426,1536,4.64233842773,11.3982863815
4950,7461,33.5745,1537,4.01499118028,6.81983084177
4951,7474,33.633,1538,4.64650856356,12.310581033
4952,7493,33.7185,1539,6.82125918886,10.1146875118
4953,7496,33.732,1540,6.82145145591,10.0447052235
4954,7497,33.7365,1540,6.90657208009,10.3840372307
4955,7498,33.741,1540,6.81000283333,10.2323895285
4956,7500,33.75,1541,6.86643775458,10.4839044162
4957,7503,33.7635,1542,7.17876784451,10.8341490064
4958,7504,33.768,1542,7.13799860718,10.8372961242
4959,7505,33.7725,1542,7.1883991481,10.8752167881
4960,7506,33.777,1542,7.13560343357,10.9016780763
4961,7517,33.8265,1543,6.95562717561,10.6387926562
4962,7519,33.8355,1544,6.79637060325,10.5431713197
4963,7520,33.84,1544,6.82368970025,10.4131209622
4964,7525,33.8625,1545,6.94969361393,10.6534646233
4965,7526,33.867,1545,6.91502166664,10.4608756742
4966,7573,34.0785,1546,6.85501035161,8.72145725275
4967,7575,34.0875,1547,6.8504432351,8.57064446999
4968,7576,34.092,1547,6.86029638981,8.65113582614
4969,7577,34.0965,1547,6.80026361582,8.57530929234
4970,7578,34.101,1547,6.89602258445,8.64081081298
4971,7579,34.1055,1547,6.81364517175,8.59178528513
4972,7580,34.11,1547,6.82534073447,8.60965457813
4973,7586,34.137,1548,6.21077857998,1.51360481977
4974,7587,34.1415,1548,6.19944878852,1.589443968
4975,7590,34.155,1549,6.3925140714,1.58998274993
4976,7591,34.1595,1549,6.34201828507,1.52223815112
4977,7593,34.1685,1550,6.41670695358,1.57866534446
4978,7594,34.173,1550,6.50619049657,1.58861564869
4979,7595,34.1775,1550,6.46455335998,1.63602142876
4980,7596,34.182,1550,6.59753438332,1.65988318212
4981,7597,34.1865,1550,6.61870743536,1.74004017269
4982,7598,34.191,1550,6.59469244706,1.72838245337
4983,7599,34.1955,1550,6.63557887627,1.73241235199
4984,7600,34.2,1550,6.62481639607,1.7761513069
4985,7597,34.1865,1551,6.03400156448,3.4048515124
4986,7610,34.245,1552,7.05854051188,1.58158092885
4987,7645,34.4025,1553,1.57357542256,9.13422439321
4988,7675,34.5375,1554,5.56783202792,10.2672496095
4989,7710,34.695,1555,6.85164804856,8.55848726212
4990,7765,34.9425,1556,4.65248109358,9.72021329547
4991,7803,35.1135,1557,5.28979396857,6.97074605554
4992,7804,35.118,1557,5.34092701176,7.38248770922
4993,7805,35.1225,1557,5.37164759082,7.60239341078
4994,7813,35.1585,1558,5.47563457988,6.14469446098
4995,7815,35.1675,1559,5.46519821233,5.9275051178
4996,7817,35.1765,1560,5.32178732387,6.16478261184
4997,7818,35.181,1560,5.37662227956,6.55076953111
4998,7820,35.19,1561,5.46058470585,6.3122166279
4999,7821,35.1945,1561,5.40695589215,6.2776468391
5000,7822,35.199,1561,5.36043069063,6.37076076912
5001,7823,35.2035,1561,5.42325784809,6.12627669263
5002,7824,35.208,1561,5.55863493024,5.97309548163
5003,7850,35.325,1562,3.8189354442,12.7829566181
5004,7860,35.37,1563,2.23061874297,8.34041525342
5005,7912,35.604,1564,2.28374688644,8.42605531805
5006,7914,35.613,1565,2.34243743777,8.37615908996
5007,7919,35.6355,1566,2.33033509823,8.3219914014
5008,7932,35.694,1567,2.36303393909,8.3918185276
5009,7940,35.73,1568,3.6932843376,3.9663644674
5010,7945,35.7525,1569,7.07993069553,8.32772408121
5011,7949,35.7705,1570,2.38868517593,8.3948311305
5012,7952,35.784,1571,2.1054767853,8.40742573673
5013,7953,35.7885,1572,1.16154888894,5.57518385503
5014,7954,35.793,1572,1.10306882871,5.61400899674
5015,7955,35.7975,1572,1.22013351446,5.60283712642
5016,7956,35.802,1572,1.09013080101,5.43912773325
5017,7963,35.8335,1573,5.45728490951,3.40835320384
5018,7971,35.8695,1574,2.25261672423,8.47381492649
5019,7971,35.8695,1575,3.29822091982,1.7667572217
5020,7977,35.8965,1576,2.28207056047,8.49836940789
5021,7979,35.9055,1577,2.39324677459,10.6830915583
5022,7983,35.9235,1578,1.16601145084,4.73381959459
5023,7984,35.928,1578,1.20361552323,4.68747622375
5024,7991,35.9595,1579,5.10742942115,3.06362339992
5025,7994,35.973,1580,5.09043395141,3.10138498169
5026,7995,35.9775,1580,5.12139268297,3.05529628566
5027,7997,35.9865,1581,1.17325016521,4.60984329223
5028,7999,35.9955,1582,1.09229623115,4.68423603235
5029,8000,36.0,1582,1.14690867194,4.65654644341
5030,8001,36.0045,1583,5.01877920476,3.00240360902
5031,8003,36.0135,1584,1.10284521784,4.64404833358
5032,8004,36.018,1584,0.858897317717,4.59648000572
5033,8005,36.0225,1584,0.872127837598,4.72207600573
5034,8017,36.0765,1585,1.47971967375,9.58761858621
5035,8018,36.081,1585,1.29649751307,9.78206234956
5036,8021,36.0945,1586,7.17995029779,4.97504602414
5037,8022,36.099,1587,1.42132417838,9.80724986029
5038,8025,36.1125,1588,1.44311816943,9.8254053592
5039,8027,36.1215,1589,1.4356931505,9.75158548543
5040,8031,36.1395,1590,6.78529341867,6.16149137227
5041,8035,36.1575,1591,1.14660754935,9.70386251287
5042,8040,36.18,1592,1.29469848559,9.75146930011
5043,8041,36.1845,1592,1.42439558714,9.63312314162
5044,8042,36.189,1593,1.18272282404,4.8780923166
5045,8043,36.1935,1593,1.02965357162,4.83220623328
5046,8044,36.198,1593,1.1731631595,5.14024759265
5047,8045,36.2025,1593,1.2344931909,5.41005143555
5048,8046,36.207,1594,2.25686897373,8.33722674448
5049,8048,36.216,1595,1.71333981927,4.87098716916
5050,8049,36.2205,1595,1.39752811026,4.84686616403
5051,8054,36.243,1596,2.23841770133,8.30979653803
5052,8057,36.2565,1597,1.42826988599,9.6485460549
5053,8063,36.2835,1598,1.24014978106,9.72757729924
5054,8066,36.297,1599,1.6425656378,5.52026894602
5055,8067,36.3015,1599,1.54776623517,5.53385207154
5056,8068,36.306,1599,1.62067778048,5.51996093474
5057,8069,36.3105,1599,1.42254766323,5.59124453684
5058,8070,36.315,1599,1.01151041747,5.70409293381
5059,8071,36.3195,1599,0.862234781472,5.70448787988
5060,8072,36.324,1599,0.997537395601,5.74670841077
5061,8069,36.3105,1600,2.44642917526,8.36397306744
5062,8076,36.342,1601,2.26777065643,8.37030514804
5063,8095,36.4275,1602,2.19488039088,8.40403379046
5064,8100,36.45,1603,2.29933714408,8.37955500264
5065,8121,36.5445,1604,2.27702040031,8.55404551965
5066,8132,36.594,1605,2.21877583241,8.39102678944
5067,8150,36.675,1606,1.35203272511,9.64359166944
5068,8150,36.675,1607,2.23073019069,8.63385732812
5069,8152,36.684,1608,2.29044155576,8.47138844624
5070,8160,36.72,1609,1.50241880701,9.68188590845
5071,8177,36.7965,1610,1.37672339591,9.67946827209
5072,8179,36.8055,1611,4.30609373569,1.60036323518
5073,8206,36.927,1612,2.33015433186,8.38548719372
5074,8207,36.9315,1612,2.23662652164,8.45667054597
5075,8208,36.936,1612,2.21127748541,8.36375970653
5076,8211,36.9495,1613,2.18326690596,8.49693637531
5077,8212,36.954,1613,2.2699116997,8.40838400567
5078,8226,37.017,1614,0.941041274518,4.23751394129
5079,8227,37.0215,1614,1.14213329379,4.2798213724
5080,8228,37.026,1614,1.2008451879,4.13142629754
5081,8227,37.0215,1615,2.28584989028,8.59645853874
5082,8238,37.071,1616,1.20447077985,6.60951444326
5083,8238,37.071,1617,1.34704701826,9.62539429838
5084,8239,37.0755,1617,1.24709717729,9.61910023072
5085,8240,37.08,1617,1.35993004692,9.62146339128
5086,8241,37.0845,1617,1.39465766595,9.59268792322
5087,8241,37.0845,1618,0.896272320174,6.1818176535
5088,8242,37.089,1619,2.27050505525,8.3513471763
5089,8243,37.0935,1619,2.24739040074,8.50933156686
5090,8244,37.098,1619,2.21891879452,8.38771564418
5091,8250,37.125,1620,1.41614336993,9.60979609081
5092,8250,37.125,1621,2.21646327164,8.50979707611
5093,8255,37.1475,1622,2.27433695107,8.33829951387
5094,8255,37.1475,1623,6.45447156104,12.3030342914
5095,8256,37.152,1623,6.62583251068,12.1306757995
5096,8257,37.1565,1623,6.71961801012,12.0946165514
5097,8257,37.1565,1624,1.38204749237,9.5588077819
5098,8259,37.1655,1625,1.36881028088,9.72617110186
5099,8259,37.1655,1626,6.90935820324,12.1441897881
5100,8260,37.17,1627,2.24904764654,8.50653614527
5101,8262,37.179,1628,6.85067531781,12.0558119776
5102,8263,37.1835,1628,6.87733496819,12.2502646196
5103,8264,37.188,1628,7.04234662587,12.0838744101
5104,8271,37.2195,1629,1.33040695413,9.46779383735
5105,8273,37.2285,1630,2.5875108122,11.6876358113
5106,8274,37.233,1630,2.66019687311,11.6609238997
5107,8275,37.2375,1630,2.64026917568,11.603551053
5108,8276,37.242,1630,2.58116316579,11.6461218875
5109,8277,37.2465,1630,2.62060435702,11.6341347456
5110,8278,37.251,1630,2.65217229771,11.6384384762
5111,8279,37.2555,1630,2.62224328304,11.6424534718
5112,8280,37.26,1630,2.67124955712,11.6372738316
5113,8281,37.2645,1630,2.5905540599,11.6386172528
5114,8282,37.269,1630,2.61644594103,11.6606723458
5115,8283,37.2735,1630,2.60687534119,11.6316007432
5116,8284,37.278,1630,2.6060517592,11.6929361036
5117,8285,37.2825,1630,2.58395882815,11.6002103343
5118,8286,37.287,1630,2.62980491192,11.6965401124
5119,8287,37.2915,1630,2.60300161485,11.6656251272
5120,8288,37.296,1630,2.64206231927,11.6755765467
5121,8289,37.3005,1630,2.64388993703,11.6765361314
5122,8274,37.233,1631,2.35670698384,8.39810561301
5123,8286,37.287,1632,2.27498878334,8.3636448709
5124,8287,37.2915,1633,7.16091062741,12.425172357
5125,8289,37.3005,1634,7.02359773344,12.0316270299
5126,8290,37.305,1634,7.15580644469,11.6921397282
5127,8291,37.3095,1634,7.07344949196,11.6551553662
5128,8292,37.314,1634,7.10028110599,11.7084011308
5129,8291,37.3095,1635,2.57689604559,11.6489847677
5130,8292,37.314,1635,2.66821231321,11.6729649825
5131,8294,37.323,1636,2.59934106212,11.7469319593
5132,8295,37.3275,1636,2.70245242603,11.7021795622
5133,8297,37.3365,1637,2.7009371205,11.6677400817
5134,8298,37.341,1637,2.62137001363,11.6793681557
5135,8299,37.3455,1637,2.6276753544,11.7122326893
5136,8300,37.35,1637,2.62140653773,11.6179179653
5137,8299,37.3455,1638,1.30323191482,9.54367381406
5138,8303,37.3635,1639,2.62728694633,11.6702658625
5139,8304,37.368,1639,2.64915895742,11.6841117669
5140,8305,37.3725,1639,2.58697906468,11.679742383
5141,8306,37.377,1639,2.60120046,11.7633208911
5142,8303,37.3635,1640,6.76129374913,11.9034117299
5143,8304,37.368,1640,6.72249508009,12.0912068449
5144,8306,37.377,1641,6.68783898553,12.4611239065
5145,8307,37.3815,1641,6.7292701924,12.3839225235
5146,8308,37.386,1641,6.84374333144,12.6430707999
5147,8309,37.3905,1641,6.78245893752,12.741568919
5148,8310,37.395,1641,6.79729240214,12.6936593339
5149,8311,37.3995,1641,6.87167902284,12.6890734153
5150,8312,37.404,1641,6.79734605904,12.7511270081
5151,8313,37.4085,1641,6.8968192156,12.6322959159
5152,8314,37.413,1641,7.05122347169,12.4279169963
5153,8315,37.4175,1641,6.97167360544,12.4813298164
5154,8316,37.422,1641,7.05942940152,12.2758684107
5155,8307,37.3815,1642,3.63285948507,13.3588354636
5156,8308,37.386,1643,2.57803685749,11.6611070674
5157,8309,37.3905,1643,2.62396609174,11.7034233381
5158,8310,37.395,1643,2.64171905264,11.7614145817
5159,8311,37.3995,1643,2.69291986503,11.7005831298
5160,8312,37.404,1643,2.64751339939,11.5902702158
5161,8313,37.4085,1643,2.68996441909,11.6945527644
5162,8314,37.413,1643,2.69707274923,11.6801049232
5163,8316,37.422,1644,2.68244414799,11.6884046555
5164,8317,37.4265,1644,2.66378877405,11.731193755
5165,8318,37.431,1644,2.65096504059,11.7207611409
5166,8320,37.44,1645,2.59139003583,11.7288846643
5167,8321,37.4445,1645,2.60411667963,11.714597625
5168,8322,37.449,1645,2.65098632958,11.738504642
5169,8323,37.4535,1645,2.66993214537,11.6511969271
5170,8324,37.458,1645,2.64171617096,11.711951236
5171,8325,37.4625,1645,2.69201453562,11.709876768
5172,8326,37.467,1645,2.64537107451,11.7128435559
5173,8327,37.4715,1645,2.70518531898,11.7155290643
5174,8328,37.476,1645,2.50948024998,11.7281901401
5175,8329,37.4805,1645,2.67007869668,11.7019545803
5176,8330,37.485,1645,2.71210363043,11.7869593814
5177,8320,37.44,1646,7.12352494026,12.3806189466
5178,8333,37.4985,1647,2.66959189189,11.7289087906
5179,8334,37.503,1647,2.61902182031,11.6443207
5180,8336,37.512,1648,2.62508196868,11.6807989922
5181,8337,37.5165,1648,2.68711972241,11.6120696443
5182,8338,37.521,1648,2.64352040476,11.6643457596
5183,8340,37.53,1649,2.65751607428,11.705249942
5184,8341,37.5345,1649,2.69921311112,11.6386834313
5185,8342,37.539,1649,2.64644833079,11.6794905219
5186,8343,37.5435,1649,2.62278373324,11.6524892695
5187,8344,37.548,1649,2.58130629869,11.7451990824
5188,8345,37.5525,1649,2.65013426986,11.6649320886
5189,8346,37.557,1649,2.67029787734,11.6509255487
